File,SW20,Location,Used4Training,ClassSegment1,ClassSegment2,ClassSegment3,ClassSegment4,ClassSegment5,ClassSegment6,ClassSegment7,ClassSegment8,ClassSegment9,ClassSegment10,ClassSegment11,ClassSegment12,ClassSegment13,ClassSegment14,ClassSegment15,ClassSegment16,ClassSegment17,ClassSegment18,ClassSegment19,ClassSegment20,ClassSegment21,ClassSegment22,ClassSegment23,ClassSegment24,ClassSegment25,ClassSegment26,ClassSegment27,ClassSegment28,ClassSegment29,ClassSegment30,ClassSegment31,ClassSegment32,ClassSegment33,ClassSegment34,ClassSegment35,ClassSegment36,ClassSegment37,ClassSegment38,ClassSegment39,ClassSegment40,ClassSegment41,ClassSegment42,ClassSegment43,ClassSegment44,ClassSegment45,ClassSegment46,ClassSegment47,ClassSegment48
20160811_150002_3870.wav,0,CdM,1,0.6022,0.0393,0.6712,0.2443,0.2128,0.2569,0.0889,0.2506,0.2128,0.3782,0.3549,0.0124,0.2279,0.0525,0.3816,0.3005,0.3513,0.6062,0.184,0.3525,0.1882,0.625,0.2303,0.5885,0.1423,0.1785,0.1949,0.1524,0.3058,0.126,0.031,0.2593,0.0583,0.2252,0.0404,0.0077,0.2848,0.0474,0.0273,0.0478,0.3294,0.1796,0.2026,0.6915,0.1942,0.0178,0.034,0.0178
20160811_190002_3878.wav,0,CdM,1,0.0269,0.0018,0.0435,0.0679,0.0875,0.0935,0.0489,0.0033,0.0751,0.0603,0.0783,0.059,0.0143,0.094,0.0235,0.2121,0.0228,0.038,0.0354,0.0318,0.0046,0.0002,0.0593,0.0894,0.0021,0.0829,0.0059,0.0059,0.0207,0.4068,0.0402,0.0156,0.0811,0.0503,0.0043,0.0454,0.12,0.0294,0.1441,0.0118,0.0234,0.058,0.0013,0.0186,0.0734,0.0116,0.0608,0.0596
20160811_193002_3879.wav,0,CdM,1,0.1297,0.0004,0.1267,0.0563,0.0259,0.0005,0.0691,0.0191,0.0538,0.0588,0.0248,0.0754,0.0969,0.0987,0.3224,0.0833,0.1569,0.0331,0.0583,0.0266,0.0824,0.0394,0.1366,0.1392,0.1193,0.3029,0.1282,0.0261,0.2943,0.0662,0.2663,0.285,0.2478,0.07,0.1753,0.4412,0.0355,0.0533,0.1588,0.3242,0.2848,0.0455,0.2793,0.29,0.0519,0.5707,0.029,0.0483
20160812_153002_3919.wav,0,CdM,0,0.1621,0.0172,0.0653,0.0468,0.0563,0.3613,0.0566,0.0183,0.1356,0.1284,0.0674,0.204,0.0276,0.022,0.0434,0.1075,0.4732,0.4899,0.0087,0.0268,0.0399,0.054,0.1431,0.0134,0.0803,0.018,0.2029,0.2969,0.0194,0.0981,0.0103,0.0475,0.012,0.0359,0.0664,0.1492,0.0205,0.0145,0.0206,0.0367,0.0155,0.0786,0.0184,0.0074,0.0305,0.0155,0.2101,0.01
20160813_023002_3941.wav,0,CdM,1,0.0498,0.0205,0.0533,0.0589,0.0096,0.0336,0.0062,0.0434,0.0473,0.0079,0.0098,0.0326,0.0013,0.0011,0.5389,0.0096,0.0288,0.0075,0.0054,0.0007,0.0004,0.0238,0.0019,0.0028,0.0146,0.0539,0.0011,0.0414,0.0076,0.0084,0.0242,0.0181,0.0206,0.0053,0.0014,0.0008,0.1888,0.0582,0.049,0.0141,0.0014,0.0009,0.0161,0.0074,0.0074,0.0112,0.4574,0.014
20160813_090002_3954.wav,0,CdM,1,0.0266,0.0169,0.0978,0.0822,0.0226,0.0069,0.0412,0.0144,0.8218,0.0288,0.03,0.0047,0.0668,0.01,0.0391,0.0192,0.0306,0.0489,0.0722,0.0068,0.0303,0.1429,0.0395,0.0131,0.127,0.0097,0.0389,0.0435,0.0416,0.0249,0.0227,0.0206,0.0323,0.0629,0.0073,0.0156,0.0484,0.0616,0.0261,0.0077,0.0019,0.0433,0.1147,0.2066,0.0316,0.0036,0.0734,0.0314
20160814_080002_4000.wav,0,CdM,1,0.0106,0.0067,0.0126,0.0234,0.3185,0.1402,0.0883,0.1186,0.0348,0.1947,0.2934,0.0467,0.0866,0.0574,0.1259,0.5006,0.0478,0.0201,0.0502,0.2994,0.0475,0.106,0.1256,0.0511,0.0652,0.0227,0.0841,0.2371,0.0459,0.0256,0.2492,0.0467,0.1302,0.0781,0.1496,0.0649,0.0236,0.005,0.0177,0.009,0.0846,0.0365,0.3035,0.0179,0.0228,0.5698,0.2042,0.1963
20160816_100002_4100.wav,1,CdM,0,0.167,0.4361,0.2511,0.209,0.1574,0.2806,0.2284,0.1757,0.1778,0.102,0.3418,0.1106,0.4417,0.1272,0.1472,0.1145,0.2151,0.2487,0.2736,0.1023,0.2463,0.2505,0.2039,0.273,0.0868,0.1933,0.2504,0.1316,0.3726,0.2494,0.125,0.3182,0.1859,0.0926,0.356,0.2047,0.1388,0.2925,0.1951,0.2237,0.1544,0.0923,0.2703,0.2674,0.1789,0.0841,0.2207,0.2743
20160816_160002_4112.wav,1,CdM,0,0.9754,0.9885,0.9958,0.9957,0.7439,0.3328,0.5747,0.5571,0.1491,0.0219,0.412,0.8493,0.9797,0.9638,0.7527,0.7882,0.7037,0.8869,0.8781,0.9132,0.9988,0.9769,0.78,0.8281,0.9744,0.9013,0.8619,0.0397,0.9945,0.9871,0.3511,0.984,0.8035,0.1664,0.705,0.415,0.7227,0.2852,0.5576,0.2271,0.4956,0.905,0.9999,0.0989,0.982,0.3458,0.3883,0.3474
20150712_140002_0124.wav,1,EB,1,0.8416,0.6354,0.6931,0.5057,0.934,0.9985,0.8886,0.9992,0.994,0.9577,0.9885,0.9992,0.9974,0.9949,0.9604,0.0277,0.8432,0.9317,0.9583,0.967,0.8659,0.8422,0.2072,0.0161,0.059,0.9516,0.8742,0.6329,0.7131,0.6868,0.492,0.0383,0.0845,0.7763,0.969,0.9984,0.9991,0.9929,0.9986,0.9952,0.9686,0.9227,0.9138,0.7122,0.9967,0.9697,0.9235,0.9865
20150712_210002_0138.wav,1,EB,0,0.9888,0.9899,0.9932,0.0489,0.2403,0.0285,0.0185,0.0472,0.5099,0.6527,0.5265,0.5973,0.2346,0.0681,0.1245,0.0894,0.039,0.5403,0.179,0.1677,0.2136,0.0282,0.1972,0.2303,0.1688,0.0327,0.4235,0.5008,0.3032,0.4147,0.3591,0.1179,0.3843,0.4752,0.2885,0.3266,0.5246,0.4853,0.2942,0.5605,0.0478,0.4752,0.1173,0.0418,0.0284,0.1458,0.0835,0.0961
20150713_060002_0156.wav,1,EB,0,0.0292,0.1591,0.9199,0.6804,0.4312,0.399,0.0723,0.0227,0.0084,0.3632,0.0058,0.344,0.0653,0.1085,0.0524,0.086,0.3353,0.1543,0.029,0.1008,0.0539,0.0161,0.2014,0.2148,0.1294,0.2782,0.3228,0.6107,0.1002,0.0061,0.0168,0.2725,0.0348,0.1698,0.1349,0.8313,0.5995,0.5054,0.1524,0.0286,0.9556,0.9914,0.9998,0.9986,0.9978,0.9955,0.7322,0.3688
20150713_110002_0166.wav,1,EB,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9744,0.9917,0.9798,0.9989,0.9869,1.0,0.9961,1.0,1.0,1.0,0.9994,0.9914,0.9797,0.9983,0.8296,0.9837,0.9505,0.9787,0.8794,0.972,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,0.9861,0.9929,1.0,0.9993,0.927,0.9779,0.9411,0.9998,0.9972,0.9927
20150713_113002_0167.wav,1,EB,0,0.9996,0.9779,0.7151,0.6044,0.3173,0.5389,0.7664,0.8029,0.4798,0.6412,0.4775,0.4357,0.4577,0.9979,0.9966,0.9977,0.9557,0.9843,0.9941,0.7477,0.0852,0.9764,0.9792,0.9932,0.4024,0.9071,0.2385,0.9935,0.907,0.7465,0.9381,0.6647,0.2773,0.5075,0.7602,0.6895,0.5587,0.9989,0.7663,0.5929,0.6056,0.2065,0.1139,0.4889,0.8541,0.8347,0.7456,0.7844
20150713_163002_0177.wav,1,EB,0,1.0,1.0,1.0,1.0,0.8922,0.4559,0.8777,0.9998,0.9805,0.9677,0.9998,0.9921,0.9937,0.9989,0.9923,0.3601,0.9997,0.9977,0.9992,0.9993,0.9967,0.8597,0.8506,0.2572,0.9946,0.8041,0.3995,0.8101,0.1377,0.8765,0.6395,0.5287,0.6439,0.5845,0.405,0.314,0.103,0.2368,0.6381,0.0211,0.0522,0.0775,0.9654,0.9999,0.1402,0.4211,0.7977,0.6639
20150713_170002_0178.wav,1,EB,0,0.9975,0.9031,1.0,0.9837,0.9976,0.9863,0.995,0.9425,0.6724,0.6227,0.3093,0.573,0.8794,0.8473,0.9999,0.7137,0.9915,0.2459,0.1887,0.0706,0.3745,0.9744,0.6016,0.9973,0.9132,0.9352,0.9929,0.9996,1.0,0.9983,0.9996,0.9978,1.0,1.0,0.9654,0.7874,0.9981,1.0,0.976,0.9977,0.0224,0.0009,0.0023,0.9961,0.9171,0.9995,0.9416,0.9122
20150713_193002_0183.wav,1,EB,0,0.998,0.9997,0.985,0.9846,0.9864,0.9929,0.9785,0.9977,0.998,0.9991,0.9533,0.9992,0.9947,0.9916,0.9998,0.9964,0.9982,0.9877,0.9982,0.9975,0.9886,0.9141,0.9682,0.9975,0.9996,1.0,0.9991,0.9995,0.9998,1.0,0.9783,0.9996,1.0,1.0,0.9998,0.9878,0.9998,1.0,1.0,0.9761,1.0,0.9967,0.9736,0.8458,0.994,0.7427,0.6527,0.9953
20150714_110002_0214.wav,1,EB,0,0.974,0.9597,0.6291,0.9924,0.761,0.9694,0.8641,0.6778,0.989,0.76,0.9174,0.8889,0.7055,0.9728,0.9844,0.509,0.3223,0.6691,0.2456,0.99,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.9999,1.0,1.0,0.9133,0.9603,1.0,1.0,1.0,0.9262,0.3961,0.905,0.9967,0.989,1.0,0.9998,0.9836
20150714_180002_0228.wav,1,EB,1,0.0815,0.417,0.0916,0.0044,0.1428,0.3976,0.3619,0.5961,0.3577,0.0556,0.1277,0.3446,0.0242,0.1424,0.5168,0.0405,0.5135,0.3303,0.7375,0.2749,0.4466,0.1577,0.0329,0.0712,0.0789,0.9982,0.9994,0.9888,0.9775,0.2433,1.0,0.9285,0.8544,0.1346,1.0,0.9982,1.0,0.8292,0.683,0.6243,0.3204,0.0451,0.0871,0.0491,0.0821,0.4742,0.6963,0.5252
20150715_183002_0277.wav,1,EB,1,0.2695,0.8874,0.9156,0.9145,0.3959,0.2884,0.4975,0.5049,0.4238,0.4803,0.7442,0.9984,0.9663,0.9971,0.8046,0.4485,0.8211,0.4656,0.3034,0.1392,0.9883,0.3162,0.4716,0.4228,0.1681,0.5171,0.9506,0.9402,0.8634,0.9934,0.8422,0.4875,0.6388,0.1203,0.0439,0.976,0.9997,0.9865,0.9466,0.8481,0.2419,0.0438,0.3866,0.802,0.9431,0.2875,0.1305,0.032
20150716_013002_0291.wav,1,EB,1,0.3373,0.6473,0.2634,0.0228,0.12,0.6074,0.9646,0.9785,0.8868,0.9169,0.8627,0.973,0.9988,0.8397,0.9851,0.9682,0.9665,0.9714,0.9112,0.7554,0.9278,0.7873,0.8361,0.8903,0.9453,0.9763,0.9852,0.9193,0.9181,0.8906,0.8796,0.971,0.7758,0.7175,0.9672,0.8761,0.8863,0.9135,0.995,0.9979,0.9962,0.935,0.9651,0.949,0.9894,0.9958,0.9958,0.9216
20150716_023002_0293.wav,1,EB,1,0.8771,0.3236,0.1459,0.0155,0.4528,0.8767,0.8579,0.6518,0.1416,0.8319,0.6908,0.9223,0.865,0.9255,0.9909,0.7072,0.8431,0.8658,0.3074,0.832,0.7751,0.4071,0.2781,0.8337,0.206,0.1682,0.6692,0.9055,0.881,0.8841,0.9638,0.9977,0.9203,0.9561,0.9924,0.9996,0.0484,0.9687,1.0,0.9967,0.9934,0.9996,0.9988,0.9649,0.9924,0.9963,0.8849,0.8875
20150716_040001_0296.wav,1,EB,1,0.397,0.5318,0.3442,0.6414,0.9981,1.0,0.3495,0.9928,0.9295,0.1538,0.1699,0.9321,0.9515,0.2519,0.8019,0.886,0.0338,0.0917,0.1683,0.0304,0.3437,0.4195,0.0457,0.7123,0.499,0.3355,0.2491,0.0606,0.2419,0.0716,0.2119,0.0742,0.3742,0.6395,0.7863,0.771,0.9984,0.9971,0.8616,0.9983,0.998,0.9887,0.9833,0.9959,0.9997,0.9999,1.0,0.7978
20150716_083002_0305.wav,1,EB,0,0.9979,0.8662,0.9981,0.9986,0.8323,0.8164,0.9916,0.9349,0.7552,0.5242,0.0191,0.5219,0.9962,0.9867,0.9936,0.9628,0.9921,0.9946,0.9276,0.8026,0.8882,0.9443,0.604,0.6037,0.5324,0.2801,0.3324,0.5466,0.1484,0.8053,0.858,0.4037,0.7963,0.8437,0.0485,0.5186,0.0758,0.0301,0.3971,0.3891,0.6084,0.4059,0.7438,0.2809,0.1162,0.2169,0.5454,0.5953
20150716_113002_0311.wav,1,EB,0,0.7724,0.1346,0.5977,0.6199,0.7651,0.9548,0.9074,0.8554,0.7804,0.6651,0.5991,0.4517,0.9889,0.9493,0.9341,0.8785,0.7424,0.6905,0.6696,0.3184,0.8422,0.7754,0.6997,0.7436,0.9141,0.552,0.3787,0.6873,0.9548,0.8628,0.8516,0.9655,0.7064,0.8639,0.9106,0.9032,0.8163,0.1999,0.8,0.3545,0.9017,0.7107,0.775,0.9899,0.9875,0.9997,0.9269,0.9706
20150716_123002_0313.wav,1,EB,1,0.3877,0.0204,0.536,0.1077,0.6707,0.0346,0.2991,0.468,0.5021,0.798,0.5054,0.8769,0.2907,0.6607,0.7574,0.3538,0.8905,0.9991,0.997,0.7125,0.5272,0.3781,0.0615,0.2171,0.4555,0.2489,0.6579,0.9806,0.7475,0.917,0.6412,0.9434,0.8061,0.7712,0.8159,0.7251,0.5645,0.7662,0.8375,0.7823,0.9259,0.9188,0.9602,0.842,0.9283,0.7455,0.8976,0.9252
20150716_133002_0315.wav,1,EB,1,0.796,0.9683,0.8044,0.9272,0.9246,0.9745,0.9388,0.9841,0.8333,0.5774,0.7403,0.909,0.9871,0.8941,0.9096,0.974,0.9932,0.8936,0.9568,0.9933,0.9871,0.7249,0.694,0.8215,0.7837,0.8695,0.9469,0.8777,0.2872,0.9566,0.9682,0.8009,0.1644,0.222,0.8046,0.7736,0.8894,0.8587,0.4862,0.9783,0.9521,0.9931,0.9868,0.8029,0.963,0.7979,0.8026,0.9859
20150717_100002_0356.wav,1,EB,0,0.9966,0.9799,0.8801,0.1499,0.5259,0.9764,0.8983,0.998,0.9947,0.8945,0.313,0.1825,0.339,0.3913,0.1064,0.8294,0.9018,0.908,0.9549,0.3079,0.9418,0.287,0.904,0.9976,0.8127,0.999,0.7809,0.7159,0.4339,0.8852,0.4823,0.323,0.5691,0.7707,0.2803,0.8379,0.9507,0.8336,0.7892,0.4887,0.1011,0.5631,0.8391,0.2529,0.8128,0.3039,0.1727,0.7923
20150717_133002_0363.wav,1,EB,1,0.7548,0.9927,0.8074,0.7894,0.8225,0.7406,0.7332,0.9185,0.9181,0.7055,0.838,0.9206,0.8707,0.8026,0.929,0.9693,0.9975,0.5339,0.5019,0.9146,0.7518,0.9781,0.5702,0.7839,0.5299,0.7517,0.7768,0.688,0.3722,0.4982,0.6398,0.8417,0.6681,0.855,0.8759,0.7798,0.9022,0.4648,0.4607,0.7939,0.8791,0.7711,0.9434,0.8772,0.7292,0.7132,0.7931,0.9786
20150717_143002_0365.wav,1,EB,0,0.6048,0.657,0.6677,0.6956,0.7112,0.5244,0.2085,0.5429,0.6491,0.0787,0.6609,0.6691,0.672,0.6908,0.9737,0.4406,0.735,0.7501,0.3785,0.433,0.8179,0.8818,0.6485,0.5812,0.4463,0.7065,0.5707,0.9257,0.4743,0.2445,0.6272,0.4419,0.3063,0.3803,0.5342,0.194,0.9066,0.8663,0.4396,0.6781,0.8366,0.9174,0.7869,0.8329,0.8035,0.8165,0.4104,0.5875
20150717_163002_0369.wav,1,EB,1,0.9652,0.9467,0.8531,0.644,0.7001,0.6767,0.5713,0.8401,0.9712,0.9035,0.9817,0.7137,0.8862,0.8702,0.913,0.9373,0.9626,0.9063,0.735,0.9523,0.9431,0.4784,0.7599,0.6311,0.6577,0.915,0.9239,0.6356,0.8947,0.8191,0.5318,0.9926,0.8789,0.8886,0.9036,0.6773,0.6979,0.7368,0.764,0.8822,0.3531,0.0751,0.9003,0.9669,0.9683,0.9151,0.9925,0.9607
20150717_230002_0382.wav,0,EB,0,0.9824,0.0495,0.766,0.1405,0.1631,0.2522,0.208,0.479,0.5929,0.6423,0.588,0.5834,0.621,0.2836,0.2093,0.6373,0.1192,0.3266,0.2296,0.2021,0.1002,0.591,0.2718,0.0713,0.0597,0.6253,0.3981,0.5445,0.306,0.1674,0.7535,0.182,0.3995,0.2095,0.1122,0.859,0.1911,0.1555,0.1933,0.0877,0.0699,0.1272,0.9489,0.9303,0.2937,0.2375,0.1479,0.3397
20150718_063002_0397.wav,0,EB,0,0.0706,0.0884,0.2163,0.0555,0.0489,0.0294,0.991,0.3498,0.0973,0.075,0.804,0.1051,0.4407,0.0426,0.7367,0.2305,0.0781,0.0627,0.1188,0.0469,0.255,0.6559,0.7851,0.8254,0.6815,0.9471,0.7027,0.7775,0.8785,0.0251,0.0118,0.1975,0.1014,0.1896,0.9428,0.9985,0.1262,0.6843,0.4739,0.3522,0.3617,0.4513,0.3958,0.8591,0.0217,0.8682,0.637,0.1524
20150718_170002_0418.wav,1,EB,1,0.5826,0.6619,0.5741,0.5188,0.7398,0.524,0.6673,0.4108,0.892,0.4898,0.9129,0.7987,0.8912,0.783,0.5586,0.7386,0.7607,0.416,0.9199,0.518,0.2395,0.9383,0.9885,0.9285,0.9054,0.8188,0.9002,0.7518,0.8686,0.7415,0.7907,0.8356,0.9243,0.9632,0.7183,0.8261,0.9942,0.85,0.706,0.8606,0.9404,0.7425,0.3973,0.8327,0.9392,0.9699,0.5341,0.7116
20150719_033002_0439.wav,1,EB,0,0.9997,0.9999,0.9901,0.9846,0.7835,0.992,0.9701,0.9973,0.9932,0.9985,0.9652,1.0,1.0,1.0,0.7393,0.9989,0.9982,0.9939,0.9997,0.9996,0.9939,0.9312,0.7509,0.9516,0.9466,0.9795,0.9044,0.8974,0.6694,0.8785,0.9949,0.9985,0.9885,0.944,0.9912,0.9915,0.949,0.9911,0.9907,0.9984,0.9806,0.6638,0.6414,0.8624,0.7417,0.8153,0.2484,0.8717
20150719_130001_0458.wav,1,EB,1,0.9728,0.708,0.4024,0.7163,0.2446,0.1734,0.6478,0.8279,0.9109,0.9809,0.9033,0.8977,0.837,0.1799,0.1098,0.7024,0.8242,0.9238,0.8868,0.8678,0.9948,0.9403,0.9011,0.9781,0.9994,0.9988,0.9348,0.467,0.9969,0.8334,0.9911,0.8826,0.9992,1.0,0.9996,0.9999,0.1487,0.8708,0.9008,0.8679,0.9185,0.8737,0.773,0.3596,0.6035,0.8808,0.9203,0.2403
20150719_150003_0462.wav,1,EB,0,0.3417,0.6159,0.5487,0.2435,0.0439,0.9754,0.1021,0.8542,0.823,0.7126,0.0246,0.696,0.5736,0.2371,0.3036,0.888,0.032,0.0201,0.6524,0.3003,0.1797,0.2173,0.704,0.5968,0.2781,0.5471,0.5311,0.7707,0.3954,0.6661,0.5825,0.6296,0.8208,0.7628,0.5362,0.9509,0.8532,0.5683,0.4497,0.9825,0.8034,0.3047,0.759,0.3318,0.8264,0.5166,0.8375,0.6595
20150720_043002_0489.wav,0,EB,0,0.8367,0.494,0.2662,0.0223,0.0551,0.0658,0.0995,0.1102,0.4782,0.7653,0.7176,0.8855,0.753,0.2823,0.4845,0.5214,0.3691,0.416,0.0231,0.5031,0.2821,0.0138,0.678,0.0145,0.1895,0.6023,0.0174,0.0219,0.0067,0.0428,0.0379,0.0785,0.0155,0.1327,0.0741,0.0519,0.1494,0.6731,0.5194,0.4836,0.1966,0.4849,0.8856,0.3935,0.4792,0.2135,0.0026,0.0847
20150720_120002_0504.wav,1,EB,0,0.8714,0.8344,0.928,0.968,0.9246,0.7578,0.8847,0.2651,0.8866,0.7196,0.9612,0.969,0.9734,0.9999,0.9996,0.9987,0.9969,0.9969,0.9992,0.9928,0.9794,0.9879,0.9961,0.9308,0.9921,0.7918,0.9046,0.8051,0.9327,0.9583,0.9665,0.8964,0.9889,0.7448,0.9375,0.9989,0.9828,0.994,0.9908,0.9997,0.9999,0.9939,0.9999,0.9994,0.8486,0.8545,0.9953,0.9988
20150720_203002_0521.wav,1,EB,1,0.0266,0.9931,0.9924,0.9726,0.9485,0.9801,0.9969,0.9993,0.9969,1.0,0.9795,0.9952,0.9999,0.9997,0.9974,0.9964,0.9998,0.9984,1.0,1.0,0.9983,0.9946,0.9997,0.9937,0.9996,0.9997,0.9991,0.4067,0.981,0.9999,0.9985,0.9987,0.9997,0.9989,0.9994,0.9818,0.9986,0.9933,0.9999,0.9996,0.9991,0.9899,0.7977,0.991,0.9798,0.9975,0.9965,0.9973
20150721_053002_0539.wav,1,EB,1,1.0,1.0,0.807,0.889,0.9904,0.9994,0.9983,1.0,0.9965,0.9856,0.1202,1.0,0.9986,1.0,0.9974,0.9951,0.9854,0.9047,0.6657,0.9377,0.2259,0.8315,0.9931,0.9929,0.8803,0.9996,0.9983,0.9928,0.9989,0.9626,0.5648,0.4749,0.5874,0.4699,0.9637,0.9926,0.9972,0.9774,0.9977,0.9556,0.9787,0.9996,0.9971,0.9955,0.9993,0.9876,1.0,0.9998
20150721_153002_0559.wav,1,EB,1,0.9957,0.9996,0.9973,0.891,0.9992,0.9843,0.995,1.0,1.0,0.9989,0.9532,0.9567,0.9996,0.9933,1.0,1.0,1.0,0.9999,0.9998,1.0,1.0,0.953,1.0,0.9999,1.0,0.971,0.9971,1.0,1.0,1.0,1.0,0.9985,0.9998,0.9999,1.0,1.0,1.0,0.9913,0.8959,0.9917,0.9815,0.993,0.9696,0.9949,0.9917,0.8854,0.9925,1.0
20150722_000002_0576.wav,1,EB,0,0.1045,0.5397,0.021,0.1655,0.1185,0.0613,0.5559,0.99,0.9895,0.8994,0.6397,0.4224,0.609,0.305,0.0664,0.1289,0.3252,0.1937,0.5436,0.2198,0.2273,0.3487,0.9303,0.7497,0.8697,0.4515,1.0,1.0,0.9936,1.0,1.0,0.9584,0.5333,0.9993,0.3778,0.9785,0.0635,0.9914,1.0,0.9994,0.7915,0.4771,0.1228,0.1194,0.1109,0.0894,0.2166,0.0674
20150722_010002_0578.wav,1,EB,1,0.9493,0.9906,0.9927,0.9786,0.561,0.892,0.8486,0.8763,0.8605,0.9986,0.9169,0.9621,1.0,0.9795,0.7563,0.7425,0.887,0.9686,1.0,0.8625,0.1645,0.1286,0.2058,0.2199,0.0902,0.3846,0.8364,0.6451,0.9997,0.6924,0.8156,0.7622,0.6199,0.5169,0.8022,0.3294,0.4187,0.1878,0.7,0.2702,0.6235,0.9633,0.3093,0.3021,0.8257,0.7726,0.6246,0.9908
20150722_050001_0586.wav,1,EB,1,0.9641,0.6617,0.9192,0.9471,0.998,0.9995,0.982,0.9626,0.9673,0.6686,0.8911,0.8838,0.8398,0.4026,0.869,0.4895,0.6137,0.2541,0.5558,0.9554,0.758,0.1487,0.9186,0.0942,0.9767,0.8427,0.8984,0.9465,0.8333,0.8828,0.9776,0.8658,0.9173,0.9052,0.97,0.9223,0.7984,0.8221,0.7299,0.3234,0.5641,0.0692,0.277,0.9105,0.8765,0.8403,0.6701,0.9325
20150722_083002_0593.wav,0,EB,0,0.2596,0.0868,0.3886,0.8878,0.0785,0.7858,0.1176,0.1937,0.2211,0.0849,0.1551,0.1099,0.5469,0.4421,0.435,0.3091,0.7368,0.2082,0.1679,0.1647,0.2017,0.0265,0.1395,0.1854,0.0997,0.7917,0.0977,0.0586,0.5978,0.0354,0.0133,0.5612,0.4827,0.4255,0.3699,0.0942,0.7718,0.1502,0.2555,0.0866,0.3916,0.6164,0.0714,0.0422,0.5503,0.2231,0.1838,0.3601
20150722_143002_0605.wav,1,EB,1,0.0096,0.7798,0.1893,0.8711,0.9998,1.0,0.9998,1.0,1.0,1.0,1.0,1.0,0.9998,0.9916,0.9708,0.9059,0.9335,0.987,0.8539,0.8224,0.9916,0.9801,0.9462,0.9996,0.6441,0.625,0.8686,0.9952,0.8966,0.832,0.4911,0.9406,0.3165,0.2943,0.43,0.3781,0.5436,0.2757,0.588,0.6629,0.6309,0.3192,0.7975,0.1994,0.6167,0.9012,0.8733,0.8134
20150722_150002_0606.wav,1,EB,0,0.7058,0.9924,0.9997,0.9998,1.0,1.0,0.936,0.6312,0.9382,0.9959,0.9969,1.0,0.9955,0.9989,0.9983,0.9447,0.921,0.9492,0.7851,0.4387,0.0925,0.677,0.5125,0.9678,0.3211,0.3695,0.6164,0.6876,0.0146,0.0251,0.0146,0.0356,0.0445,0.5905,0.155,0.9858,0.2773,0.4331,0.1996,0.377,0.9629,0.9025,0.5911,0.2016,0.7382,0.563,0.2187,0.045
20150722_183002_0613.wav,1,EB,0,0.9985,1.0,0.9982,0.961,0.9999,1.0,1.0,0.3304,0.999,0.9869,0.9966,0.9989,0.9998,0.2203,0.8431,0.9839,0.9959,0.9882,0.9928,0.9986,0.9992,0.7677,0.9429,0.863,0.8518,0.9727,0.9963,0.9989,0.9935,0.9996,0.881,0.4447,0.644,0.81,0.7519,0.7583,0.873,0.8552,0.965,0.4137,0.9899,0.6128,0.2409,0.928,0.9975,0.9949,0.9994,0.999
20150722_193002_0615.wav,1,EB,0,0.9225,0.943,0.9623,0.995,0.9952,0.9993,0.9689,0.9544,0.9905,0.8254,0.994,0.9804,0.7694,0.2673,0.0106,0.575,0.9957,0.9694,0.9714,0.996,0.9778,0.9988,0.9976,0.977,0.9867,0.9935,0.9993,0.9996,0.9859,1.0,0.9415,0.999,0.9359,0.9901,0.9653,0.9838,0.8842,0.996,0.9983,0.0496,0.3087,0.9968,0.9991,0.9947,0.9999,0.9999,0.9988,0.8547
20150723_090003_0642.wav,0,EB,0,0.1245,0.0196,0.0148,0.0529,0.025,0.1225,0.0128,0.0223,0.0125,0.2258,0.0288,0.0282,0.1014,0.0161,0.0243,0.4025,0.0341,0.0212,0.0166,0.041,0.0176,0.0254,0.0413,0.7936,0.0118,0.0228,0.0146,0.0576,0.0151,0.0039,0.7383,0.0112,0.0318,0.392,0.0046,0.0338,0.5226,0.4812,0.015,0.0345,0.0647,0.0141,0.0155,0.0172,0.1894,0.749,0.0209,0.0278
20150723_223002_0669.wav,0,EB,0,0.0335,0.0292,0.0439,0.7524,0.0322,0.0487,0.046,0.0316,0.1844,0.0188,0.118,0.4701,0.6826,0.1981,0.0897,0.1514,0.0818,0.0277,0.162,0.0258,0.0143,0.0104,0.4683,0.0122,0.0186,0.0279,0.0473,0.0483,0.0728,0.2598,0.0241,0.0251,0.0712,0.034,0.6009,0.0065,0.1209,0.0102,0.0517,0.2113,0.2552,0.0814,0.0621,0.073,0.0472,0.204,0.0163,0.0147
20150724_053002_0683.wav,0,EB,0,0.0471,0.1054,0.1003,0.2445,0.0238,0.2822,0.5369,0.8029,0.0961,0.9805,0.7427,0.0325,0.1503,0.9211,0.0538,0.0291,0.0405,0.5111,0.0627,0.0048,0.0324,0.0161,0.4411,0.3393,0.2837,0.4477,0.1598,0.0804,0.0115,0.0149,0.193,0.6033,0.1981,0.1835,0.1423,0.2121,0.5314,0.155,0.5159,0.3004,0.0988,0.397,0.0483,0.3833,0.0845,0.0678,0.6211,0.6761
